Order_ID,Custome_id,Product_id,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O25-001749,CUST00862,P0041,East,0.08,173.22,21.16,12-11-2025,6,31.38
O25-007295,CUST01487,P0002,North,0.36,4045.52,346.57,22-07-2025,12,526.76
O25-008987,CUST01160,P0015,South,0.19,41.02,7.62,15-07-2025,1,50.64
O25-002959,CUST01130,P0032,West,0.25,611.84,4.83,09-11-2025,2,407.89
O25-008800,CUST00534,P0007,East,0.21,1003.51,155.1,20-04-2025,6,211.71
O25-006332,CUST00642,P0021,North,0.18,357.37,8.08,04-04-2025,2,217.91
O25-006350,CUST00881,P0038,West,0.06,12.56,1.33,17-12-2025,1,13.36
O25-006552,CUST00497,P0010,West,0.02,262.81,52.68,20-09-2025,3,89.39
O25-007769,CUST01126,P0009,East,0.09,107.52,27.04,10-11-2025,5,23.63
O25-005924,CUST00391,P0039,West,0.18,23.65,1.1,29-06-2025,2,14.42
O25-005358,CUST00366,P0029,South,0.15,1202.37,28.85,18-06-2025,5,282.91
O25-008264,CUST00623,P0046,West,0.31,16.77,-0.03,26-09-2025,9,2.7
O25-005996,CUST00745,P0042,South,0.23,21.94,0.77,13-08-2025,1,28.49
O25-006995,CUST00515,P0003,South,0.21,5406.48,707.19,30-06-2025,5,1368.73
O25-007866,CUST01401,P0008,North,0.2,946.85,143.55,16-04-2025,2,591.78
O25-005167,CUST01004,P0017,South,0.1,161.99,9.76,13-02-2025,1,179.99
O25-006634,CUST00249,P0036,South,0.27,30.02,1.44,05-01-2025,2,20.56
O25-007550,CUST01433,P0003,East,0.21,3376.33,655.84,15-09-2025,3,1424.61
O25-000795,CUST00194,P0007,West,0.12,353.21,59.75,20-02-2025,2,200.69
O25-007634,CUST00745,P0048,North,0.1,9.32,1.43,06-11-2025,5,2.07
O25-005226,CUST01284,P0027,West,0.16,87.44,1.79,31-01-2025,1,104.1
O25-006191,CUST00231,P0016,North,0.32,135.19,24.82,16-09-2025,3,66.27
O25-004318,CUST00661,P0019,North,0.16,362.96,18.23,04-01-2025,1,432.09
O25-005495,CUST00889,P0039,East,0.09,49.87,7.79,02-12-2025,4,13.7
O25-001785,CUST01173,P0045,West,0.11,2.35,0.18,28-06-2025,1,2.64
O25-007574,CUST00815,P0019,East,0.18,1852.23,104.89,14-05-2025,6,376.47
O25-002618,CUST01225,P0033,East,0.22,70.65,5.4,30-07-2025,7,12.94
O25-004028,CUST00391,P0018,North,0.21,1004.15,43.7,21-06-2025,3,423.69
O25-000894,CUST00158,P0021,East,0.33,579.87,8.46,09-06-2025,4,216.37
O25-002459,CUST00226,P0024,South,0.25,1918.71,-176.59,11-07-2025,4,639.57
O25-008965,CUST00668,P0008,West,0,1314.63,176.1,08-04-2025,3,584.28
O25-009608,CUST00631,P0002,West,0.14,462.61,95.14,14-02-2025,1,537.92
O25-007304,CUST00110,P0038,North,0.1,24.61,2.94,04-04-2025,2,13.67
O25-000407,CUST00999,P0041,East,0.13,54.74,7.32,10-01-2025,2,31.46
O25-006517,CUST00923,P0016,West,0.22,104.49,15.63,06-07-2025,2,66.98
O25-001388,CUST00630,P0029,East,0.03,547.53,49.56,23-11-2025,2,282.23
O25-001377,CUST00398,P0013,East,0.15,32.79,6.12,29-09-2025,2,19.29
O25-009994,CUST00978,P0021,West,0.1,1155.22,59.65,12-11-2025,6,213.93
O25-001597,CUST00329,P0039,West,0,32.26,1.99,02-01-2025,3,13.61
O25-001773,CUST00998,P0017,South,0.08,680.14,35.73,12-11-2025,4,184.82
O25-009950,CUST01217,P0019,North,0.22,322.9,22.47,06-04-2025,1,413.98
O25-005454,CUST01055,P0002,North,0.38,2367.43,238.56,21-12-2025,7,545.49
O25-008567,CUST00230,P0002,North,0.09,978.36,240.1,16-12-2025,2,537.56
O25-003368,CUST01160,P0005,West,0.14,2813.75,455.01,18-05-2025,7,467.4
O25-003426,CUST00661,P0014,West,0.14,141.49,27.03,19-01-2025,4,41.13
O25-006470,CUST00465,P0013,South,0.18,118.99,17.1,18-11-2025,7,20.73
O25-009130,CUST00958,P0047,East,0.12,17.02,1.69,24-12-2025,2,9.67
O25-009404,CUST00355,P0009,East,0.02,118.82,26.91,10-11-2025,5,24.25
O25-003307,CUST00146,P0026,North,0.05,2112.37,227.41,12-03-2025,5,444.71
O25-009484,CUST00561,P0029,North,0.05,1379.35,124.65,30-04-2025,5,290.39
O25-007352,CUST01500,P0007,West,0.22,485.85,69.3,12-10-2025,3,207.63
O25-002027,CUST00370,P0009,East,0.04,109.68,24.51,31-03-2025,5,22.85
O25-005553,CUST00887,P0009,North,0.31,52,8.09,22-10-2025,3,25.12
O25-002889,CUST00195,P0003,North,0.05,2724.79,528.58,01-10-2025,2,1434.1
O25-002328,CUST00550,P0002,South,0.2,1300.85,147.95,16-11-2025,3,542.02
O25-008129,CUST00693,P0027,West,0.14,92.49,3.51,12-05-2025,1,107.55
O25-000658,CUST00182,P0001,East,0.21,5981.79,1037.99,26-06-2025,6,1261.98
O25-007116,CUST00495,P0023,West,0.07,1242.53,104.2,28-11-2025,5,267.21
O25-009649,CUST00744,P0028,West,0.4,1349.96,-62.89,08-07-2025,6,374.99
O25-002205,CUST00997,P0043,East,0.12,63.24,10.25,14-07-2025,2,35.93
O25-007737,CUST00278,P0008,East,0.1,1525.39,291.06,27-09-2025,3,564.96
O25-005405,CUST00106,P0020,North,0.13,1986.71,186.83,19-11-2025,9,253.73
O25-009674,CUST00073,P0012,East,0.16,16.41,3.18,09-12-2025,1,19.53
O25-001746,CUST01027,P0017,West,0.15,162.28,-0.48,19-06-2025,1,190.92
O25-000516,CUST00887,P0019,West,0.15,353.52,16.1,25-05-2025,1,415.91
O25-003486,CUST01033,P0013,West,0.14,35.79,6.98,23-04-2025,2,20.81
O25-006999,CUST00779,P0035,East,0.05,29.87,4.43,30-11-2025,8,3.93
O25-004413,CUST00486,P0001,North,0.13,3065.44,746.17,01-08-2025,3,1174.5
O25-005828,CUST00498,P0009,West,0.36,93.2,5.75,16-10-2025,6,24.27
O25-003891,CUST00227,P0040,South,0.12,25.27,2.23,14-11-2025,2,14.36
O25-006713,CUST00330,P0021,East,0.18,346.27,35.31,12-01-2025,2,211.14
O25-009298,CUST00068,P0042,East,0.16,89.75,7.04,11-09-2025,4,26.71
O25-001034,CUST00601,P0017,West,0.17,572.07,14.55,10-06-2025,4,172.31
O25-005510,CUST00431,P0023,North,0.12,1186.33,112.55,20-01-2025,5,269.62
O25-007820,CUST01464,P0037,South,0.23,10.03,0.6,25-05-2025,1,13.03
O25-000374,CUST01125,P0027,East,0.24,396.99,10.46,14-10-2025,5,104.47
O25-003806,CUST01262,P0045,North,0.13,9.71,1.09,09-01-2025,4,2.79
O25-001974,CUST01049,P0038,East,0.36,17.95,1.79,12-03-2025,2,14.02
O25-007515,CUST00324,P0009,North,0.2,77.66,13.52,03-12-2025,4,24.27
O25-001795,CUST00985,P0029,East,0.18,1418.24,118.35,10-12-2025,6,288.26
O25-005801,CUST00880,P0040,East,0.25,88.38,13.29,09-02-2025,8,14.73
O25-005240,CUST00077,P0029,West,0.26,1060.23,-22.34,25-02-2025,5,286.55
O25-003433,CUST00241,P0048,East,0,4.26,0.71,02-07-2025,2,2.13
O25-008915,CUST01058,P0037,East,0.09,12.05,1.71,08-06-2025,1,13.24
O25-006805,CUST00987,P0027,West,0.1,363.28,33.68,23-04-2025,4,100.91
O25-005868,CUST01019,P0046,East,0.24,4.41,0.56,16-08-2025,2,2.9
O25-007268,CUST00227,P0026,East,0.14,744.16,67.52,12-04-2025,2,432.65
O25-006377,CUST00267,P0012,West,0.26,43.13,2.3,03-09-2025,3,19.43
O25-007331,CUST00015,P0015,West,0.02,397.33,93.68,20-01-2025,7,57.92
O25-000929,CUST00650,P0036,West,0.08,89.7,11.56,18-09-2025,5,19.5
O25-001991,CUST00514,P0002,North,0.12,464.6,95.72,26-08-2025,1,527.95
O25-002828,CUST01301,P0002,East,0.25,2032.65,305.85,06-12-2025,5,542.04
O25-009918,CUST00129,P0033,South,0.07,49.55,5.59,20-06-2025,4,13.32
O25-009513,CUST00862,P0005,North,0.15,1963.54,366.17,14-04-2025,5,462.01
O25-003789,CUST01218,P0036,East,0,61.23,11.15,13-05-2025,3,20.41
O25-006023,CUST00141,P0014,West,0.16,68.58,13.02,19-11-2025,2,40.82
O25-001910,CUST00162,P0038,West,0.13,12.44,1.27,21-07-2025,1,14.3
O25-006326,CUST00211,P0018,North,0.09,1558.28,101.91,06-02-2025,4,428.1
O25-002732,CUST01202,P0003,North,0.08,4076.38,911.04,30-05-2025,3,1476.95
O25-001368,CUST00933,P0019,North,0.17,3075.25,195.46,16-06-2025,9,411.68
O25-004324,CUST01263,P0006,South,0.15,1951.31,260.52,17-08-2025,6,382.61
O25-004956,CUST00561,P0021,East,0.33,1316.77,-6.21,17-01-2025,9,218.37
O25-009710,CUST00372,P0007,East,0.38,385.78,54.86,28-09-2025,3,207.41
O25-009064,CUST00697,P0031,East,0.24,1013.5,31.35,17-08-2025,5,266.71
O25-005916,CUST01434,P0030,South,0.35,509.29,-45.48,12-10-2025,8,97.94
O25-006276,CUST00896,P0033,West,0.14,34.91,4.13,09-12-2025,3,13.53
O25-008731,CUST01486,P0022,North,0.24,1037.42,47.55,06-07-2025,2,682.51
O25-009701,CUST00548,P0011,West,0.22,139.79,20.2,20-01-2025,2,89.61
O25-001811,CUST01399,P0016,East,0.13,57.97,10.11,14-10-2025,1,66.63
O25-004162,CUST00347,P0008,North,0.13,995.04,207.28,20-10-2025,2,571.86
O25-006102,CUST01355,P0032,East,0.16,330.72,27.55,06-07-2025,1,393.72
O25-009743,CUST00541,P0007,East,0.17,484.6,85.99,11-08-2025,3,194.62
O25-006362,CUST00395,P0010,North,0.08,84.43,21.1,27-06-2025,1,91.77
O25-000477,CUST00149,P0012,East,0.21,31.49,7.6,18-07-2025,2,19.93
O25-003774,CUST01067,P0001,East,0.08,2104.35,446.04,12-07-2025,2,1143.67
O25-006764,CUST00169,P0035,North,0.19,16.16,1.95,11-06-2025,5,3.99
O25-009783,CUST00385,P0030,South,0.4,116.36,-10.63,02-03-2025,2,96.96666667
O25-000544,CUST00612,P0021,West,0.16,365.99,7.71,11-03-2025,2,217.85
O25-004270,CUST01236,P0029,West,0.17,1120.5,20.08,29-01-2025,5,270
O25-000845,CUST01173,P0036,North,0.22,47.34,4.32,28-11-2025,3,20.23
O25-008041,CUST00681,P0029,East,0.07,803.21,80.34,21-12-2025,3,287.89
O25-000447,CUST00427,P0044,West,0.18,36.26,2.01,02-10-2025,3,14.74
O25-003650,CUST01348,P0014,South,0.14,419.3,67.9,13-08-2025,12,40.63
O25-003076,CUST01117,P0006,North,0.17,328.66,72.38,08-12-2025,1,395.98
O25-005815,CUST00782,P0034,East,0.23,23.19,2.49,02-05-2025,3,10.04
O25-001060,CUST00468,P0032,North,0.4,988.15,-26.53,21-11-2025,4,411.73
O25-004129,CUST00713,P0035,West,0.13,10.52,0.65,11-01-2025,3,4.03
O25-002548,CUST01277,P0012,South,0.15,33.78,5.8,22-07-2025,2,19.87
O25-009564,CUST01317,P0018,North,0.33,552.84,3.92,25-12-2025,2,412.57
O25-006874,CUST01148,P0009,West,0.18,20.44,3.22,19-01-2025,1,24.93
O25-007385,CUST01241,P0006,West,0.17,1554.71,242.49,04-12-2025,5,374.63
O25-001575,CUST00176,P0048,North,0.02,6.41,1.23,16-02-2025,3,2.180272109
O25-009799,CUST01272,P0045,West,0.32,1.92,0.12,20-12-2025,1,2.83
O25-006226,CUST00823,P0004,South,0.4,1055.62,49.92,23-04-2025,2,879.68
O25-000144,CUST00614,P0027,West,0.13,1133.05,45.01,13-09-2025,12,108.53
O25-004336,CUST00573,P0024,East,0.2,2016.03,78.78,26-06-2025,4,630.01
O25-002610,CUST00246,P0016,West,0.4,39.97,3.38,16-07-2025,1,66.62
O25-007242,CUST00324,P0037,East,0.18,22.42,2.73,23-12-2025,2,13.67
O25-009976,CUST00189,P0023,West,0,1431.35,112.16,08-02-2025,6,287.42
O25-000527,CUST01491,P0008,North,0.18,921.37,201.82,14-11-2025,2,561.81
O25-007822,CUST00122,P0044,East,0.3,30.37,3.21,03-02-2025,3,14.46
O25-002247,CUST00718,P0011,South,0.09,621.42,89.21,30-03-2025,8,85.36
O25-009539,CUST00868,P0017,West,0.05,998.64,123.74,26-09-2025,6,175.2
O25-009264,CUST01380,P0034,West,0.17,41.54,3.69,16-05-2025,5,10.01
O25-005237,CUST01370,P0032,North,0.05,1158.35,114.02,28-09-2025,3,406.44
O25-007141,CUST00649,P0029,West,0.16,934.11,47.83,08-12-2025,4,278.01
O25-004643,CUST01215,P0030,West,0.21,81.21,2.91,18-06-2025,1,102.8
O25-007325,CUST00048,P0028,East,0.13,2735.72,184.56,07-07-2025,9,349.39
O25-001081,CUST00679,P0024,East,0.06,592.75,55.56,10-12-2025,1,630.59
O25-006851,CUST00785,P0014,North,0.06,76.69,16.54,19-07-2025,2,40.79
O25-005422,CUST00186,P0023,East,0.13,1162.49,45.3,02-01-2025,5,267.24
O25-003472,CUST01041,P0033,East,0.05,87.51,12.47,21-07-2025,7,13.16
O25-008956,CUST00909,P0032,North,0.08,767.57,76.85,09-09-2025,2,417.16
O25-002731,CUST00920,P0024,West,0.18,526.33,10.32,12-01-2025,1,641.86
O25-007311,CUST00739,P0009,East,0.08,233.5,47.76,21-01-2025,10,25.38
O25-004936,CUST00273,P0012,South,0.25,146.77,17.03,17-01-2025,10,19.57
O25-002495,CUST00247,P0036,East,0.2,16.5,2.42,19-11-2025,1,20.63
O25-003666,CUST00725,P0017,South,0.37,470.74,-33.4,08-03-2025,4,186.8
O25-002820,CUST01338,P0033,East,0.14,11.31,1.29,17-07-2025,1,13.15
O25-001779,CUST00042,P0004,South,0.4,1134.36,70.52,05-12-2025,2,945.3
O25-003758,CUST00426,P0021,East,0.31,2052.34,-45.13,11-11-2025,13,228.8004459
O25-008745,CUST00706,P0017,West,0.12,472.56,42.82,12-12-2025,3,179
O25-007836,CUST01373,P0013,North,0.15,88.23,18.66,03-10-2025,5,20.76
O25-000223,CUST01402,P0014,East,0.26,61.98,10.54,01-08-2025,2,41.88
O25-007314,CUST01030,P0004,East,0.02,1855.67,417.07,22-03-2025,2,946.77
O25-006994,CUST01201,P0041,North,0.16,250.31,33.9,03-05-2025,9,33.11
O25-007221,CUST00230,P0007,North,0.21,1073.21,200.61,20-08-2025,7,194.07
O25-005992,CUST00035,P0042,North,0.17,45.67,4.38,31-05-2025,2,27.51
O25-007767,CUST01416,P0017,South,0.27,1775.29,-70.04,25-05-2025,13,187.07
O25-004001,CUST01253,P0043,East,0.22,111.48,10.43,26-12-2025,4,35.73076923
O25-004179,CUST00683,P0047,South,0.12,16.24,1.34,10-06-2025,2,9.23
O25-004926,CUST00363,P0045,West,0.08,7.56,0.8,28-04-2025,3,2.74
O25-004984,CUST00238,P0022,West,0.09,1310.56,50.03,23-12-2025,2,720.09
O25-005359,CUST00804,P0012,South,0.29,82.43,9.63,26-09-2025,6,19.35
O25-009745,CUST01213,P0044,North,0.17,50.2,5.35,02-09-2025,4,15.12
O25-007363,CUST00994,P0011,West,0.04,841.34,160.61,08-01-2025,10,87.64
O25-006768,CUST01446,P0039,North,0.32,18.66,1.91,16-01-2025,2,13.72
O25-000353,CUST00289,P0021,North,0.28,160.69,5.88,10-09-2025,1,223.18
O25-002064,CUST00822,P0031,North,0.21,424.31,40.49,04-10-2025,2,268.55
O25-000849,CUST00654,P0031,West,0.18,650.79,25.2,16-10-2025,3,264.55
O25-004633,CUST01205,P0047,West,0.02,56.27,5.19,01-10-2025,6,9.569727891
O25-002154,CUST00965,P0006,East,0,4993.17,1402.12,14-11-2025,13,384.09
O25-004224,CUST00132,P0032,South,0.14,1381.47,1.15,04-11-2025,4,401.59
O25-007903,CUST00333,P0045,West,0.14,4.56,0.76,18-08-2025,2,2.65
O25-008767,CUST01445,P0007,East,0,888.93,208.64,23-02-2025,5,214.2
O25-007812,CUST00103,P0008,West,0.18,2909.39,473.19,13-03-2025,6,591.34
O25-004460,CUST00965,P0017,South,0.14,162.58,7.91,18-02-2025,1,189.05
O25-002758,CUST00355,P0015,North,0.06,449.82,112.11,16-12-2025,9,53.17
O25-005139,CUST00937,P0042,North,0.15,98.12,9.67,20-11-2025,4,28.86
O25-006040,CUST01380,P0021,East,0.3,472.71,4.16,25-06-2025,3,225.1
O25-004689,CUST01182,P0023,East,0.38,630.29,4.01,18-12-2025,4,254.15
O25-004402,CUST01410,P0017,South,0.4,340.49,-20.8,21-07-2025,3,189.16
O25-009216,CUST00511,P0044,North,0.23,50.33,0.25,01-08-2025,4,16.34
O25-002341,CUST00067,P0020,North,0.11,663.74,53.97,01-08-2025,3,248.59
O25-002169,CUST00919,P0004,North,0.09,5596.11,1171.56,03-12-2025,7,878.51
O25-004115,CUST01255,P0007,West,0.18,1379.5,234.68,14-05-2025,8,210.29
O25-004829,CUST00947,P0024,East,0.07,1811.97,146.86,03-03-2025,3,649.45
O25-000921,CUST00852,P0043,North,0.16,89.91,11.22,25-02-2025,3,35.68
O25-007593,CUST01169,P0007,West,0.36,1532.12,163.96,08-12-2025,11,217.63
O25-001027,CUST01172,P0006,East,0.06,2270.95,540.44,17-01-2025,6,402.65
O25-001044,CUST01058,P0022,South,0.18,2609.81,50.53,02-03-2025,5,636.54
O25-000315,CUST01125,P0002,South,0.28,760.54,64.29,05-01-2025,2,528.15
O25-008877,CUST00408,P0045,West,0.01,4.91,0.55,23-09-2025,2,2.48
O25-000834,CUST00699,P0023,West,0.1,468.7,37.1,16-09-2025,2,260.39
O25-007742,CUST00080,P0044,South,0.4,27.2,1.7,20-01-2025,3,15.11
O25-009337,CUST01031,P0042,East,0.08,77.64,8.2,27-06-2025,3,28.13
O25-007992,CUST01134,P0002,West,0.11,1868.15,235.93,12-11-2025,4,524.76
O25-006433,CUST01404,P0034,North,0.03,36.9,6.97,29-06-2025,4,9.51
O25-007928,CUST01486,P0013,North,0.4,24.19,3.96,23-04-2025,2,20.16
O25-005102,CUST00292,P0001,West,0.17,9452.79,1375.29,28-09-2025,10,1138.89
O25-009410,CUST00285,P0010,North,0.32,236.86,31.58,05-06-2025,4,87.08
O25-000959,CUST00417,P0037,West,0.17,10.7,0.88,05-03-2025,1,12.89
O25-006747,CUST00502,P0038,South,0.27,30.11,1.33,13-09-2025,3,13.75
O25-003983,CUST00005,P0004,North,0.33,1217.7,146.27,03-11-2025,2,908.73
O25-001479,CUST01421,P0043,South,0.16,61.62,5.11,17-05-2025,2,36.68
O25-001630,CUST00468,P0002,West,0.19,416.87,39.21,10-12-2025,1,514.65
O25-008557,CUST01110,P0016,South,0.12,287.32,56.03,22-12-2025,5,65.3
O25-000017,CUST00088,P0004,South,0.14,4750.97,802.22,04-03-2025,6,920.73
O25-007783,CUST01138,P0024,North,0.18,1522.81,106.97,19-10-2025,3,619.03
O25-005847,CUST00339,P0041,West,0.04,127.26,12.22,06-04-2025,4,33.140625
O25-003078,CUST00749,P0039,South,0,23.59,2.33,14-10-2025,2,14.04
O25-003421,CUST00650,P0010,East,0.19,593.76,104.86,10-07-2025,8,91.63
O25-009825,CUST00801,P0022,North,0.27,969.32,24.82,13-06-2025,2,663.92
O25-004283,CUST00499,P0034,North,0.22,31.64,2.58,28-11-2025,4,10.14
O25-004741,CUST00400,P0024,North,0.4,386.2,-16.08,19-08-2025,1,643.6666667
O25-004201,CUST00120,P0008,South,0.17,2349.02,283.32,26-10-2025,5,566.03
O25-009675,CUST00168,P0020,West,0.2,204.06,7.32,11-08-2025,1,255.08
O25-001822,CUST00550,P0031,South,0.16,429.22,0.38,27-12-2025,2,255.49
O25-007854,CUST00540,P0012,East,0.18,16.35,3.03,11-11-2025,1,19.94
O25-008329,CUST00656,P0032,North,0.1,387.78,21.62,14-03-2025,1,430.87
O25-000024,CUST00294,P0038,North,0.06,104.45,13.66,25-12-2025,8,13.89
O25-006700,CUST00352,P0009,North,0.07,138.83,40.49,29-11-2025,6,24.88
O25-006339,CUST01321,P0023,East,0.06,779.84,75.7,28-06-2025,3,276.54
O25-005772,CUST00840,P0029,East,0.32,184.65,-0.87,07-01-2025,1,271.54
O25-008096,CUST00097,P0004,North,0.1,788.4,190.51,09-08-2025,1,876
O25-007749,CUST00603,P0021,East,0.2,683.81,30.14,01-10-2025,4,213.69
O25-006711,CUST00356,P0024,East,0.38,829.77,15.61,02-10-2025,2,669.17
O25-003005,CUST01117,P0004,South,0.16,2341.43,331.43,26-11-2025,3,929.14
O25-006716,CUST01111,P0010,East,0.29,277.44,38.55,22-12-2025,4,97.69
O25-004248,CUST01428,P0047,North,0.34,31.45,3.07,11-03-2025,5,9.53
O25-003386,CUST00406,P0001,South,0.27,826.89,131.52,24-05-2025,1,1132.72
O25-005766,CUST00410,P0015,South,0.22,166.2,23.58,03-03-2025,4,53.27
O25-002332,CUST01494,P0011,North,0.05,84.15,18.9,18-05-2025,1,88.58
O25-007827,CUST00588,P0025,West,0.07,1007,24.55,24-11-2025,2,541.4
O25-004830,CUST00253,P0046,North,0.3,8.62,0.74,02-12-2025,4,3.08
O25-005802,CUST00558,P0010,South,0.14,476.99,76.79,21-03-2025,6,92.44
O25-004649,CUST01048,P0005,West,0.23,3477.7,481.47,05-07-2025,10,451.65
O25-005370,CUST00436,P0039,North,0.21,43.26,4.36,12-07-2025,4,13.69
O25-002509,CUST00028,P0014,East,0.22,32.73,6.48,24-11-2025,1,41.96
O25-003451,CUST01041,P0015,West,0.08,353.17,66.98,29-01-2025,7,54.84
O25-006604,CUST01111,P0045,North,0.09,21.54,3.28,27-10-2025,9,2.63
O25-004966,CUST01031,P0030,West,0.36,61.89,-1.66,01-11-2025,1,96.7
O25-009143,CUST00080,P0046,West,0.1,2.61,0.22,11-11-2025,1,2.9
O25-000538,CUST01028,P0015,East,0.09,98.59,19.25,22-10-2025,2,54.17
O25-002510,CUST00815,P0007,North,0.08,386.93,97.43,08-04-2025,2,210.29
O25-002206,CUST00226,P0001,East,0.11,1046.35,247.97,26-12-2025,1,1175.67
O25-004979,CUST00989,P0005,South,0.2,691.18,105.5,02-01-2025,2,431.99
O25-000412,CUST00878,P0006,East,0.05,2593.37,673.07,17-03-2025,7,389.98
O25-002009,CUST00581,P0048,East,0.06,1.95,0.27,06-12-2025,1,2.07
O25-006975,CUST01433,P0012,South,0.17,16.46,2.42,06-10-2025,1,19.83
O25-006638,CUST00177,P0006,South,0.16,1027.03,111.76,22-01-2025,3,407.55
O25-000619,CUST00650,P0019,West,0.07,782.33,65.44,15-03-2025,2,420.61
O25-008680,CUST01377,P0031,South,0.4,313.85,-21.21,14-01-2025,2,261.54
O25-006670,CUST00599,P0008,South,0.3,3572.73,396.21,11-04-2025,9,567.1
O25-008739,CUST00265,P0030,West,0.19,80.78,-0.83,05-03-2025,1,99.73
O25-002284,CUST00847,P0041,East,0.27,48.34,5.48,20-11-2025,2,33.11
O25-006159,CUST00463,P0042,East,0.08,26.7,3.63,11-12-2025,1,29.02
O25-000736,CUST00106,P0043,West,0.12,30.64,2.73,03-03-2025,1,34.82
O25-004853,CUST00700,P0048,South,0.07,7.92,0.63,16-04-2025,4,2.13
O25-001294,CUST01126,P0010,South,0.13,161.66,23.55,09-12-2025,2,92.91
O25-000230,CUST00352,P0028,North,0.16,302.19,32.8,04-04-2025,1,359.75
O25-000061,CUST00687,P0024,North,0.1,2224.4,178.35,28-07-2025,4,617.89
O25-005356,CUST00117,P0019,East,0.08,2274.74,125.03,14-11-2025,6,412.09
O25-009276,CUST01346,P0004,West,0.04,4353.98,838.61,22-04-2025,5,907.08
O25-008199,CUST00277,P0022,East,0.06,642.16,62.42,10-02-2025,1,683.15
O25-008344,CUST01477,P0028,West,0.4,419.22,-18.95,08-03-2025,2,349.35
O25-000161,CUST00516,P0047,West,0.35,6.15,0.32,02-07-2025,1,9.46
O25-005184,CUST00227,P0001,North,0.08,3144.5,718.91,28-10-2025,3,1139.31
O25-003825,CUST01269,P0007,South,0.18,527.65,65.21,04-08-2025,3,214.4918699
O25-007825,CUST00354,P0016,South,0.21,307.15,44.43,05-09-2025,6,64.8
O25-005231,CUST00208,P0033,North,0.38,16.69,0.62,30-09-2025,2,13.46
O25-006211,CUST00161,P0027,South,0.23,77.28,-3.48,31-07-2025,1,100.37
O25-007092,CUST00745,P0035,West,0.22,9.59,0.48,21-02-2025,3,4.1
O25-007073,CUST00986,P0044,East,0.1,13.82,1.85,07-06-2025,1,15.36
O25-007775,CUST01162,P0022,South,0.26,1020.08,9.48,03-12-2025,2,689.24
O25-001593,CUST00085,P0019,North,0.16,1775.21,44.59,18-12-2025,5,422.67
O25-003179,CUST01285,P0015,West,0.2,87.1,13.57,28-02-2025,2,54.44
O25-008792,CUST00087,P0017,South,0.4,326.05,-29.46,13-06-2025,3,181.14
O25-000228,CUST00385,P0011,West,0.22,134.21,17.81,13-03-2025,2,86.03
O25-002249,CUST01404,P0006,North,0.35,495.85,59.38,10-06-2025,2,381.42
O25-000006,CUST00737,P0040,East,0.19,21.3,2.22,23-12-2025,2,13.15
O25-008808,CUST00626,P0002,East,0.2,1234.34,226.63,11-08-2025,3,514.31
O25-000855,CUST01458,P0033,South,0.19,53.54,3.31,23-06-2025,5,13.22
O25-005353,CUST00086,P0006,South,0.18,946.63,121.48,20-03-2025,3,384.81
O25-009391,CUST00466,P0031,East,0.03,1299.17,79.89,04-02-2025,5,267.87
O25-008471,CUST00244,P0043,East,0.07,68.56,13.11,15-06-2025,2,36.86
O25-001010,CUST01080,P0048,South,0.4,1.33,0,26-06-2025,1,2.21
O25-003396,CUST01495,P0003,South,0.11,1259.88,204.97,21-03-2025,1,1415.59
O25-004765,CUST00381,P0016,North,0.1,548.29,122.83,16-06-2025,9,67.69
O25-000635,CUST00104,P0032,East,0.21,1568.47,75.77,07-10-2025,5,397.08
O25-006534,CUST00623,P0020,South,0.16,597.24,-15.21,06-06-2025,3,237
O25-000186,CUST00309,P0028,North,0.36,1375.14,8.77,20-12-2025,6,358.109375
O25-003259,CUST00524,P0017,East,0.13,318.47,25.62,01-09-2025,2,183.03
O25-005755,CUST00360,P0044,North,0.37,40.67,1.54,03-11-2025,4,16.14
O25-000255,CUST00547,P0010,East,0.29,194.66,25.63,31-10-2025,3,91.39
O25-004486,CUST00299,P0016,East,0.19,161.01,26.18,16-05-2025,3,66.26
O25-008591,CUST01338,P0024,North,0.36,2475.07,104.97,28-01-2025,6,644.55
O25-005771,CUST01185,P0012,West,0.21,14.83,2.03,08-08-2025,1,18.77
O25-004820,CUST01216,P0011,West,0.07,409.25,80.68,21-04-2025,5,88.01
O25-008678,CUST01287,P0045,West,0.06,7.53,0.69,19-06-2025,3,2.67
O25-008699,CUST01397,P0041,South,0.2,51.49,3.43,24-11-2025,2,32.18
O25-002992,CUST01319,P0044,North,0.09,43.57,5.68,21-06-2025,3,15.96
O25-003945,CUST01004,P0017,South,0.12,953.62,13.54,24-07-2025,6,180.61
O25-005030,CUST00979,P0015,East,0.24,120.27,28.05,18-01-2025,3,52.75
O25-007627,CUST01110,P0007,East,0.22,325.34,53.66,18-07-2025,2,208.55
O25-004946,CUST00129,P0024,North,0.28,1922.17,94.21,22-10-2025,4,667.42
O25-001231,CUST00466,P0013,West,0.01,42.61,9.09,18-10-2025,2,21.52
O25-009335,CUST00850,P0003,East,0.11,1243.25,320.65,07-01-2025,1,1396.91
