Order_ID,Customer_ID,Product_ID,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-005429,CUST01444,P0027,North,0.01,598.26,102,2024-12-29,5,120.86
O24-009678,CUST01419,P0009,South,0.07,156.44,34.89,2024-01-27,7,24.03
O24-004510,CUST00657,P0031,East,0.01,525.91,125.55,2024-08-26,2,265.61
O24-001749,CUST01396,P0019,East,0.08,724.94,87.18,2024-10-15,2,393.99
O24-007295,CUST01121,P0034,North,0.07,9.08,1.77,2024-10-30,1,9.76
O24-008987,CUST00901,P0008,East,0.34,797.78,181.18,2024-06-17,2,604.38
O24-002959,CUST00598,P0003,North,0.36,861.48,126.76,2024-09-17,1,1346.06
O24-008800,CUST00187,P0005,West,0.35,314.55,65.33,2024-03-11,1,483.93
O24-006332,CUST01173, P0018 ,North,0.1,1934.32,179.25,2024-03-12,5,429.85
O24-006350,CUST00409,P0003,West,0.1,1256.82,328.51,2024-11-18,1,1396.47
O24-006552,CUST00992,P0036,South,0.1,39.2,7.44,2024-02-24,2,21.78
O24-007769,CUST00122,P0025,North,0.21,820.73,85.05,2024-11-09,2,519.45
O24-005924,CUST00984,P0026,South,0.27,1148.46,93.6,2024-12-08,3,524.41
O24-005358,CUST00933,P0001,North,0.16,2921.99,628.62,2024-06-07,3,1159.52
O24-008264,CUST00842,P0036,South,0.18,32.93,5.65,2024-08-17,2,20.08
O24-005996,CUST01222,P0041,North,0.26,74.66,9.35,2024-07-07,3,33.63
O24-006995,CUST00937,P0021,North,0.06,417.81,64.87,2024-06-30,2,222.24
O24-007866,CUST00229,P0001,East,0.06,2191.31,521.99,2024-09-19,2,1165.59
O24-005167,CUST00224,P0004,West,0.12,763.51,170.39,2024-05-16,1,867.625
O24-006634,CUST00905,P0031,North,0,1060.56,186.9,2024-04-26,4,265.14
O24-007550,CUST00345,P0013,South,0.16,85.26,15.08,2024-09-24,5,20.3
O24-000795,CUST01118,P0043,West,0,79.82,16.41,2024-10-20,2,39.91
O24-007634,CUST00283,P0037,East,0,12.25,2.33,2024-06-07,1,13.32
O24-005226,CUST00773,P0011,West,0.14,150.22,35.04,2024-09-28,2,87.34
O24-006191,CUST00357,P0028,North,0.04,2149.2,329.51,2024-04-27,5,447.75
O24-004318,CUST00966,P0031,North,0.04,752.05,100.5,2024-12-17,3,261.13
O24-005495,CUST00276,P0030,East,0.06,964.16,139.22,2024-12-23,10,102.57
O24-001785,CUST01319,P0005,North,0.02,1328.23,335.7,2024-01-20,3,451.78
O24-007574,CUST00764,P0017,East,0.15,180.17,20.53,2024-01-02,1,211.96
O24-002618,CUST00398,P0010,North,0.04,271.3,57.01,2024-06-24,3,94.2
O24-004028,CUST00098,  P0025,North,0.1,4629.24,690.37,2024-01-26,10,514.36
O24-000894,CUST00476,P0013,East,0,59.25,17.68,2024-11-17,3,19.75
O24-002459,CUST00367,P0040,East,0.25,23.54,2.28,2024-02-09,2,15.69
O24-008965,CUST00794,P0017,East,0.27,162.26,10.03,2024-06-26,1,222.27
O24-009608,CUST00237,P0039,North,0.22,54.72,9.01,2024-07-12,5,14.03
O24-007304,CUST00870,P0028,East,0.13,1485.61,229.65,2024-05-06,4,426.9
O24-000407,CUST00311,P0015,South,0.1,280.85,55.31,2024-11-07,6,52.01
O24-006517,CUST01167,P0010,West,0.06,178.49,49.56,2024-05-05,2,94.94
O24-001388,CUST00465,P0030,East,0.11,374.83,50.36,2024-09-27,4,105.29
O24-001377,CUST00755,P0006,West,0.16,614.19,114.59,2024-09-24,2,365.59
O24-009994,CUST00262,P0003,North,0.07,1297.52,296.15,2024-03-16,1,1395.18
O24-001597,CUST00652,P0041,West,0.07,58.12,9.78,2024-11-07,2,31.25
O24-001773,CUST01389,P0014,East,0.11,104.21,23.05,2024-11-20,3,39.03
O24-009950,CUST00384,P0003,North,0.11,6088.04,1485.06,2024-10-24,5,1368.1
O24-005454,CUST01401,P0014,North,0.09,148.04,31.47,2024-06-09,4,40.67
O24-008567,CUST01116,P0034,South,0.04,77.11,11.88,2024-11-26,8,10.04
O24-003368,CUST00407,P0042,West,0.15,73.44,12.66,2024-08-28,3,28.8
O24-003426,CUST01446,P0014,West,0.06,37.32,8.75,2024-10-06,1,39.70212766
O24-006470,CUST00710,P0034,East,0.09,28.2,3.4,2024-09-07,3,10.33
O24-009130,CUST01253,P0029,West,0.12,1072.54,130.68,2024-10-18,4,304.7
O24-009404,CUST00467,P0029,North,0.15,524.14,59.85,2024-10-27,2,308.32
O24-003307,CUST00025,P0037,South,0.18,11.31,1.42,2024-03-28,1,13.79
O24-009484,CUST00424,P0030,East,0.16,167.83,23.67,2024-09-30,2,99.9
O24-007352,CUST01277,P0028,East,0.17,371.55,38.17,2024-03-07,1,447.65
O24-002027,CUST00135,P0015,East,0.16,132.2,27,2024-07-22,3,52.46
O24-005553,CUST01320,P0037,South,0.17,11.47,1,2024-10-08,1,13.82
O24-002889,CUST01053,P0008,West,0.07,2125.83,461.32,2024-05-11,4,571.46
O24-002328,CUST00195,P0016,West,0.1,59.35,11.89,2024-05-09,1,65.94
O24-008129,CUST01388,P0037,South,0.16,59.64,6.64,2024-12-17,5,14.2
O24-000658,CUST01276,P0009,North,0.06,89.07,25.71,2024-01-16,4,23.69
O24-007116,CUST00621,P0015,North,0.11,90.67,21.03,2024-12-10,2,50.94
O24-009649,CUST00600,P0001,West,0.09,1053.62,268.89,2024-04-13,1,1157.82
O24-002205,CUST01408,P0004,South,0.12,1680.92,282.97,2024-11-08,2,955.07
O24-007737,CUST00711,P0013,South,0.12,34.43,6.98,2024-10-11,2,19.56
O24-005405,CUST00591,P0046,South,0.2,9.76,1.09,2024-08-03,4,3.05
O24-009674,CUST00818,P0003,West,0.13,3512.85,712.07,2024-02-09,3,1345.92
O24-001746,CUST00622,P0042,East,0.14,72.09,11.55,2024-07-31,3,27.94
O24-000516,CUST00103,P0006,North,0.11,358.41,73.57,2024-09-05,1,402.71
O24-003486,CUST00778,P0026,East,0.18,1615.89,222.75,2024-08-04,4,492.65
O24-006999,CUST00655,P0034,East,0.12,8.94,1.91,2024-10-13,1,10.16
O24-004413,CUST00645,P0007,North,0.04,1207.41,289.46,2024-08-25,6,209.62
O24-005828,CUST00239,P0038,North,0.11,37.33,6.83,2024-06-03,3,13.98
O24-003891,CUST01046,P0010,North,0.03,275.75,81.77,2024-08-09,3,94.76
O24-006713,CUST01238,P0020,West,0.12,1126.05,122.11,2024-02-26,5,255.92
O24-009298,CUST01024,P0021,North,0.03,213.43,35.01,2024-08-10,1,220.03
O24-001034,CUST00762,P0034  ,West,0.07,75.66,16.58,2024-12-09,8,10.17
O24-005510,CUST00476,P0003,East,0,2739.6,739.64,2024-11-04,2,1369.8
O24-007820,CUST00022,P0024,East,0.04,1901.15,325.19,2024-02-09,3,660.12
O24-000374,CUST01091,P0015,North,0.12,273.24,73.98,2024-04-30,6,51.75
O24-003806,CUST01287,P0018,East,0.16,1060.74,133.02,2024-05-20,3,420.93
O24-001974,CUST01206,P0001,South,0.17,949.08,164.73,2024-01-26,1,1143.47
O24-007515,CUST01248,P0025,North,0,531.5,80.05,2024-11-03,1,531.5
O24-001795,CUST01029,P0016,West,0.13,54.38,11.93,2024-09-17,1,62.5
O24-005801,CUST00979,P0037,West,0.18,22.29,3.49,2024-11-17,2,13.59
O24-005240,CUST00949,P0043,East,0.04,106.21,21.76,2024-03-18,3,36.88
O24-003433,CUST01491,P0025,East,0.25,761.61,82.33,2024-07-18,2,507.74
O24-008915,CUST00969,P0005,South,0.08,1716.65,315.77,2024-02-25,4,466.48
O24-006805,CUST01156,P0036,North,0.02,138.02,31.51,2024-12-29,7,20.12
O24-005868,CUST01151,P0031,North,0.12,450.86,64.32,2024-10-07,2,256.17
O24-007268,CUST00386,P0043,North,0.09,74.77,14.6,2024-12-16,2,41.08
O24-006377,CUST00112,P0033,South,0.14,68.68,9.65,2024-11-09,6,13.31
O24-007331,CUST00728,P0005,North,0.17,411.16,81.99,2024-06-20,1,495.37
O24-000929,CUST00578,P0030,South,0.11,266.28,21.71,2024-09-03,3,99.73
O24-001991,CUST00179,P0036,West,0,104.75,19.34,2024-04-16,5,20.95
O24-002828,CUST00535,P0001,West,0.16,3024.76,630.8,2024-07-29,3,1200.3
O24-009918,CUST01425,P0016,South,0.17,320.16,63.46,2024-05-31,6,64.29
O24-009513,CUST01495,  P0026,East,0.09,1894.18,229.4,2024-05-23,4,520.38
O24-003789,CUST00080,  P0002,North,0.08,497.6,137.97,2024-01-13,1,540.87
O24-006023,CUST00862,P0009,East,0.08,90.23,23.09,2024-03-19,4,24.52
O24-001910,CUST01234,P0035,East,0.12,14.43,2.49,2024-10-28,4,4.1
O24-006326,CUST00509,P0009,West,0.09,110.66,25.2,2024-03-26,5,24.32
O24-002732,CUST00244,P0011,East,0.17,219.62,43.43,2024-07-18,3,88.2
O24-001368,CUST00644,P0005,East,0.25,1056.76,236.89,2024-05-22,3,469.67
O24-004324,CUST01379,P0005,East,0.02,1335,392.27,2024-04-24,3,454.08
O24-004956,CUST00724,P0045,East,0.04,4.9,0.99,2024-05-31,2,2.55
O24-009710,CUST00994,P0001,East,0.03,2221.44,545.94,2024-08-11,2,1145.07
O24-009064,CUST00217,P0012,East,0.12,17.25,2.73,2024-12-13,1,19.6
O24-005916,CUST01109,P0043,East,0.08,72.26,14.47,2024-03-26,2,39.27173913
O24-006276,CUST00136,P0012,South,0.14,17.37,3.58,2024-10-31,1,20.2
O24-008731,CUST01317,P0024,West,0.1,1234.87,160.93,2024-05-01,2,686.04
O24-009701,CUST01347,P0036,North,0.3,14.37,2.14,2024-12-07,1,20.53
O24-001811,CUST00581,P0030,East,0.16,507.02,43.95,2024-12-31,6,100.6
O24-004162,CUST01254,P0048,North,0.14,8.94,1.39,2024-04-12,5,2.08
O24-006102,CUST00726,P0006,North,0.22,1865.64,330.09,2024-07-01,6,398.64
O24-009743,CUST00566,P0048,East,0.11,1.95,0.38,2024-12-27,1,2.19
O24-006362,CUST00343,P0028,North,0.04,2182.03,381.18,2024-12-21,5,454.5895833
O24-000477,CUST00837,P0009,North,0.16,20.26,3.9,2024-03-02,1,24.12
O24-003774,CUST00253,P0005,East,0.13,2429.28,605.71,2024-01-02,6,465.38
O24-006764,CUST01237,P0037,East,0.12,24.41,4.34,2024-10-15,2,13.87
O24-009783,CUST00377,P0011,North,0.04,251.51,64.42,2024-01-09,3,87.33
O24-000544,CUST00630,P0014,East,0,120.51,27.91,2024-12-02,3,40.17
O24-004270,CUST01308,P0006,West,0.19,1244.26,260.55,2024-11-06,4,384.03
O24-000845,CUST01120,P0009,East,0.23,18.6,4.18,2024-09-03,1,24.16
O24-008041,CUST01451,P0048,West,0.16,1.71,0.26,2024-08-13,1,2.04
O24-000447,CUST01220,P0018,West,0,1129.56,148.16,2024-06-18,3,409.26
O24-003650,CUST01487,P0033,West,0.06,13.26,2.42,2024-11-24,1,14.11
O24-003076,CUST00635,P0028,West,0.11,2850.16,301,2024-08-31,7,457.49
O24-005815,CUST00964,P0021,North,0.17,769.04,144.61,2024-01-15,4,231.64
O24-001060,CUST00991,P0047,East,0.02,36.85,7.19,2024-01-15,4,9.4
O24-004129,CUST01383,P0023,North,0.05,784.78,119.36,2024-01-22,3,275.36
O24-002548,CUST01083,P0020,North,0.2,205.23,24.06,2024-11-25,1,256.54
O24-009564,CUST01178,P0028,West,0.17,356.88,49.72,2024-04-11,1,429.98
O24-006874,CUST00503,P0010,North,0.33,61.6,12.03,2024-09-17,1,91.94
O24-007385,CUST01305,P0029,North,0.05,875.72,110.88,2024-12-16,3,307.27
O24-001575,CUST00610,P0015,South,0.17,176.52,18.97,2024-10-14,4,53.17
O24-009799,CUST01144,P0047,East,0.06,9.18,1.53,2024-07-22,1,9.77
O24-006226,CUST01309,P0047,West,0.1,53.73,9.47,2024-06-23,6,9.95
O24-000144,CUST01483,P0013,North,0.13,17.55,3.42,2024-11-12,1,20.17
O24-004336,CUST00386,P0048,North,0.14,1.94,0.37,2024-12-03,1,2.25
O24-002610,CUST00599,P0047,South,0.15,8.7,1.17,2024-12-03,1,10.24
O24-007242,CUST00214,P0037,South,0.25,20.78,2.53,2024-07-30,2,13.85
O24-009976,CUST00083,P0026,East,0.13,848.84,128.26,2024-06-01,2,487.84
O24-000527,CUST01151,P0036,West,0.04,200.26,36.23,2024-03-03,10,20.86
O24-007822,CUST01118,P0024,South,0.15,559.74,58.12,2024-02-16,1,658.52
O24-002247,CUST00489,P0040,West,0.26,33.14,4.26,2024-10-15,3,14.93
O24-009539,CUST01471,P0005,East,0.22,740.97,134.92,2024-01-10,2,474.98
O24-009264,CUST01107,P0034,North,0.16,50,7.01,2024-09-08,6,9.92
O24-005237,CUST00717,P0045,South,0.34,3.46,0.34,2024-06-02,2,2.62
O24-007141,CUST01349,P0010,North,0.33,63.15,9.85,2024-09-26,1,94.26
O24-004643,CUST00903,P0041,West,0,98.43,19.9,2024-12-10,3,32.81
O24-007325,CUST00228,P0020,North,0.05,766.79,103.84,2024-12-09,3,269.05
O24-001081,CUST01173,P0020,South,0.18,877.6,81.32,2024-11-27,4,267.56
O24-006851,CUST00554,P0024,North,0.03,1977.11,380.59,2024-02-18,3,679.42
O24-005422,CUST00087,P0041,North,0.04,63.32,10.54,2024-03-31,2,32.98
O24-003472,CUST01299,P0028,West,0.04,866.53,144.06,2024-08-25,2,451.32
O24-008956,CUST01362,P0025  ,South,0.19,1269.21,88.31,2024-08-24,3,522.31
O24-002731,CUST01076,P0013,South,0.07,93.79,16.53,2024-11-06,5,20.17
O24-007311,CUST01450,P0042,East,0.1,81.62,14.86,2024-11-03,3,30.23
O24-004936,CUST01078,P0033,South,0.19,20.62,2.11,2024-12-09,2,12.73
O24-002495,CUST00004,P0037,West,0.11,36.39,5.46,2024-12-27,3,13.63
O24-003666,CUST00525,P0034,East,0.11,17.19,3.24,2024-08-15,2,9.66
O24-002820,CUST00017,P0019,South,0.1,1437.88,136.09,2024-03-05,4,399.41
O24-001779,CUST01176,P0002,East,0.15,943.31,227.5,2024-01-19,2,554.89
O24-003758,CUST00677,P0014,East,0.03,78.47,21.39,2024-12-04,2,40.45
O24-008745,CUST01436,P0018,West,0.07,1618.8,256.89,2024-09-01,4,435.16
O24-007836,CUST01023,P0004,North,0.08,2613.44,602.37,2024-01-25,3,946.9
O24-000223,CUST00388,P0009,West,0.08,81.92,23.02,2024-05-15,4,22.26
O24-007314,CUST00135,P0008,East,0.11,1047.44,260.12,2024-11-19,2,588.45
O24-006994,CUST00419,P0040,South,0.2,24.11,2.28,2024-05-09,2,15.07
O24-007221,CUST01366,P0009,East,0.35,118.56,18.29,2024-09-20,8,22.8
O24-005992,CUST00978,P0010,East,0.04,180.94,47.62,2024-05-30,2,94.24
O24-007767,CUST01371,P0039,East,0.06,39.4,8.07,2024-11-29,3,13.97
O24-004001,CUST01139,P0038,North,0.16,22.61,3.91,2024-12-15,2,13.46
O24-004179,CUST01497,P0008,South,0.11,2586.7,460.21,2024-07-11,5,581.28
O24-004926,CUST01120,P0002,East,0.04,3084.48,814.77,2024-12-19,6,535.5
O24-004984,CUST01134,P0025,South,0.18,837.93,49.41,2024-09-09,2,510.93
O24-005359,CUST00847,P0019,West,0.23,628.23,42.36,2024-04-18,2,407.94
O24-009745,CUST00186,P0011,North,0.25,201.46,52.19,2024-07-03,3,89.54
O24-007363,CUST00202,P0008,North,0.12,1531.25,322.61,2024-11-05,3,580.02
O24-006768,CUST00982,P0027,North,0.06,118.24,19.69,2024-09-27,1,125.79
O24-000353,CUST00639,P0014,East,0.12,139.74,30.85,2024-01-14,4,39.7
O24-002064,CUST00016,P0003,West,0.21,9222.97,2166.79,2024-12-13,8,1459.33
O24-000849,CUST01296,P0027,North,0.16,417.41,26.22,2024-05-29,4,124.23
O24-004633,CUST01032,P0011,East,0.19,68.63,12.6,2024-08-18,1,84.73
O24-002154,CUST00934,P0012,North,0.17,115.62,24.86,2024-03-07,7,19.9
O24-004224,CUST00974,P0005,East,0,940.84,175.27,2024-06-02,2,470.42
O24-007903,CUST01025,P0018,North,0.1,2351,308.81,2024-08-06,6,435.37
O24-008767,CUST00376,P0035,South,0.1,18.14,2.66,2024-06-27,5,4.03
O24-007812,CUST00095,P0040,North,0,30.62,6.49,2024-10-04,2,15.31
O24-004460,CUST01460,P0006,West,0.08,1057.66,236.59,2024-08-15,3,383.21
O24-002758,CUST00076,P0043,North,0.17,125.06,19.66,2024-01-28,4,37.67
O24-005139,CUST00188,P0035,East,0.04,3.96,0.82,2024-08-31,1,4.12
O24-006040,CUST00418,P0041,East,0.16,27.11,5.33,2024-10-24,1,32.27
O24-004689,CUST00789,P0005,South,0.14,1166.83,216.42,2024-12-28,3,452.26
O24-004402,CUST00771,P0009,West,0.18,38.51,8.01,2024-03-12,2,23.48
O24-009216,CUST00691,P0026,East,0.02,999.7,124.41,2024-06-28,2,510.05
O24-002341,CUST00770,P0006,East,0.04,1049.04,209.3,2024-08-07,3,364.25
O24-002169,CUST00088,P0024,East,0.09,3454.6,631.89,2024-12-07,6,632.71
O24-004115,CUST00951,P0038,North,0.05,13.79,2.71,2024-01-25,1,14.52
O24-004829,CUST00409,P0021,East,0.2,172.09,10.36,2024-11-27,1,215.11
O24-000921,CUST00551,P0018,North,0.21,339.27,27.26,2024-05-28,1,429.46
O24-007593,CUST01408,P0003,West,0.05,6846.13,1617.42,2024-11-14,5,1441.29
O24-001027,CUST00829,P0019,South,0.21,637.42,50.7,2024-09-24,2,403.43
O24-001044,CUST00981,P0007,East,0.17,339.52,97.72,2024-09-15,2,204.53
O24-000315,CUST00672,P0015,East,0.08,50.19,10.79,2024-08-13,1,54.55
O24-008877,CUST00368,P0010,East,0.17,358.14,76.56,2024-01-08,5,86.3
O24-000834,CUST00494,P0040,West,0,13.59,2.19,2024-09-19,1,15.44
O24-007742,CUST00565,P0038,North,0.14,35.11,4.55,2024-06-11,3,13.61
O24-009337,CUST00621,P0005,East,0.1,430.35,111.61,2024-10-21,1,478.17
O24-007992,CUST00171,P0032,North,0.06,882.25,131.55,2024-04-16,2,469.28
O24-006433,CUST00448,P0014,North,0.12,34.32,8.92,2024-11-14,1,39
O24-007928,CUST01216,P0004,North,0.12,3862.19,1036.71,2024-02-14,5,877.77
O24-005102,CUST00622,P0021,East,0.11,199.52,30.25,2024-06-18,1,224.18
O24-009410,CUST01346,P0045,East,0.05,2.48,0.48,2024-09-09,1,2.61
O24-000959,CUST00986,P0023,East,0.15,459.73,53.38,2024-03-13,2,270.43
O24-006747,CUST00734,P0035  ,North,0.07,7.38,1.41,2024-04-10,2,3.97
O24-003983,CUST01292,P0041,West,0.03,31.89,7.41,2024-12-21,1,32.88
O24-001479,CUST00859,P0039,East,0.25,10.49,1.56,2024-10-27,1,13.99
O24-001630,CUST00168,P0012,North,0.11,19.44,5.46,2024-11-15,1,21.84
O24-008557,CUST00339,P0038,West,0.08,49.5,7.49,2024-09-18,4,13.45
O24-000017,CUST00371,P0033,South,0.39,8.02,0.43,2024-12-29,1,13.15
O24-007783,CUST01452,P0047,East,0.12,34.78,6.63,2024-09-22,4,9.88
O24-005847,CUST00848,P0002,North,0.02,1066.48,259.87,2024-11-12,2,544.12
O24-003078,CUST00880,P0031,West,0.16,1790.28,245.74,2024-12-22,8,266.41
O24-003421,CUST00731,P0013,West,0.02,133.43,34.28,2024-12-28,7,19.45
O24-009825,CUST01002,P0026,North,0.32,336.88,11.44,2024-01-18,1,495.41
O24-004283,CUST00606,  P0046,North,0,10.3,2.07,2024-04-20,4,3.03
O24-004741,CUST01270,P0040,South,0.11,41.95,4.36,2024-04-27,3,15.71
O24-004201,CUST00436,P0026,East,0.17,1352.42,185.75,2024-09-29,3,543.14
O24-009675,CUST00568,P0017,West,0.02,2150.9,281.86,2024-06-15,10,219.48
O24-001822,CUST00358,P0040,East,0.15,27.47,4.93,2024-03-14,2,16.16
O24-007854,CUST00717,P0002,West,0.34,354.54,62.16,2024-02-19,1,537.18
O24-008329,CUST00333,P0012,East,0.09,74.11,20.32,2024-05-16,4,20.36
O24-000024,CUST00296,P0047,East,0.08,28.32,4.56,2024-05-23,3,10.26
O24-006700,CUST01037,P0010,West,0.12,158.12,44.19,2024-04-04,2,89.84
O24-006339,CUST01432,P0017,North,0.12,753.21,102.03,2024-09-13,4,213.98
O24-005772,CUST00826,P0011,East,0.02,84.23,25.27,2024-07-01,1,85.95
O24-008096,CUST01425,P0022,West,0.12,1165.08,166.36,2024-08-01,2,661.98
O24-007749,CUST00769,P0021,North,0.15,569.82,62.69,2024-06-22,3,223.46
O24-006711,CUST00452,P0023  ,West,0.12,726.63,101.24,2024-06-13,3,275.24
O24-003005,CUST01074,P0008,East,0.21,878.13,207.67,2024-12-16,2,555.78
O24-006716,CUST00289,P0008,North,0.04,2256.73,577.47,2024-01-13,4,587.69
O24-004248,CUST00074,P0014,North,0.04,41.35,10.61,2024-11-25,1,43.07
O24-003386,CUST00550,P0038,South,0.19,21.71,3.5,2024-04-27,2,13.4
O24-000406,CUST01019,P0014,North,0.06,36.42,9.99,2024-08-09,1,38.74
O24-005766,CUST01489,P0005  ,West,0.04,461.04,123.84,2024-11-03,1,480.25
O24-002332,CUST00002,P0009,South,0.19,20.09,3.58,2024-12-12,1,24.8
O24-007827,CUST00986,P0010,East,0.11,157.55,35.41,2024-06-14,2,88.51
O24-004830,CUST00025,P0023,East,0.08,2551.53,355.79,2024-09-09,10,277.34
O24-005802,CUST01043,P0006,South,0.29,272.58,31.18,2024-12-19,1,383.91
O24-004649,CUST00379,P0029,North,0.16,248.88,39.85,2024-11-17,1,296.29
O24-005370,CUST01428,P0007,East,0.1,572.67,113.21,2024-08-02,3,212.1
O24-002509,CUST00139,P0026,North,0.12,878.31,71.98,2024-12-22,2,499.04
O24-003451,CUST00335,P0047,North,0.34,55.33,5.46,2024-07-16,8,10.48
O24-006604,CUST01056,P0034,East,0.12,8.76,1.29,2024-11-14,1,9.95
O24-004966,CUST01056,P0006,West,0.17,290.27,65.48,2024-11-23,1,349.72
O24-009143,CUST01450,P0034,North,0.06,19.1,3.33,2024-06-08,2,10.16
O24-000538,CUST01344,P0004,East,0.19,3649.37,846.24,2024-01-28,5,901.08
O24-002510,CUST01497,P0037,West,0.11,24.78,5.06,2024-10-01,2,13.92
O24-002206,CUST01143,P0045,South,0.13,2.31,0.34,2024-02-14,1,2.65
O24-004979,CUST00508,P0027,South,0.12,110.18,16.52,2024-02-08,1,125.21
O24-000412,CUST00341,P0025,North,0.13,427.74,61.53,2024-03-12,1,491.66
O24-002009,CUST00845,P0042,South,0.19,22.44,1.71,2024-12-17,1,27.7
O24-006975,CUST01028,P0011,East,0.14,144.93,34.27,2024-08-25,2,84.26
O24-006638,CUST01425,P0001,West,0.21,898.2,175.89,2024-02-06,1,1136.96
O24-000619,CUST00622,P0017,West,0.15,519.95,43.08,2024-07-07,3,203.9
O24-008680,CUST01353,P0022,South,0.19,2275.13,192.37,2024-07-03,4,702.2
O24-006670,CUST00601,P0006,North,0.12,355.18,74.2,2024-05-23,1,403.61
O24-008739,CUST00877,P0043,North,0.28,28.86,3.62,2024-06-02,1,40.09
O24-002284,CUST01235,P0036,South,0.12,90.82,12.58,2024-02-26,5,20.64
O24-006159,CUST01047,P0006,South,0.18,3127.07,631.98,2024-01-30,10,381.35
O24-000736,CUST00664,P0015,East,0.02,107.29,29.56,2024-08-03,2,54.74
O24-004853,CUST00911,P0026,West,0.08,3830.36,503.04,2024-04-25,8,520.43
O24-000680,CUST00243,P0039,East,0.16,59.14,9.98,2024-07-25,5,14.08
O24-001294,CUST00408,P0040,East,0.12,191.95,41.53,2024-05-04,14,15.58
O24-000230,CUST00718,P0042,North,0.05,87.35,20.46,2024-01-25,3,30.65
O24-000061,CUST01086,P0040,South,0.26,67.8,3.69,2024-08-03,6,15.27
O24-005356,CUST00509,P0047,West,0.2,42.64,6.22,2024-09-27,5,10.66
O24-009276,CUST01124,P0015,North,0.11,96.1,24.54,2024-12-09,2,53.99
O24-008199,CUST01201,P0012,South,0.15,34.19,6.09,2024-09-23,2,20.11
O24-008344,CUST00915,P0003,South,0.13,12459.97,2295.12,2024-11-14,10,1432.18
O24-000161,CUST00675,P0037,South,0.18,34.51,4.03,2024-11-13,3,14.03
O24-005184,CUST00481,P0001,South,0.1,1077.32,236.96,2024-01-12,1,1197.02
O24-003825,CUST00717,P0037,East,0.1,49.28,8.38,2024-12-10,4,13.69
O24-007825,CUST01375,P0001,West,0.18,1872.26,405.02,2024-10-22,2,1141.62
O24-005231,CUST01375,P0014,North,0.19,345.79,71.1,2024-03-15,10,42.69
O24-006211,CUST00013,P0006,South,0.1,1738.08,379.87,2024-02-16,5,386.24
O24-007092,CUST00992,P0034,West,0.11,17.41,2.68,2024-10-12,2,9.78
O24-007073,CUST01045,P0048,South,0.14,5.44,0.55,2024-11-18,3,2.11
O24-007775,CUST00177,P0007,East,0.32,292.03,39.79,2024-11-22,2,214.73
O24-001593,CUST01077,P0027  ,South,0.12,873.95,100.5,2024-09-13,8,124.14
O24-003179,CUST01330,P0022,South,0.37,2981.2,129.02,2024-03-26,7,676.01
O24-008792,CUST00480,P0019,North,0.01,807.88,115.46,2024-03-25,2,408.02
O24-000228,CUST00500,P0004,East,0.14,1441.07,370.17,2024-03-04,2,837.83
O24-002249,CUST00210,P0017,East,0.11,733.29,81.62,2024-09-11,4,205.98
O24-000006,CUST01454,P0026,West,0.09,465.51,74.37,2024-06-17,1,511.55
O24-008808,CUST01479,P0004,North,0.09,3384.62,881.31,2024-11-07,4,929.84
O24-000855,CUST00023,P0023,South,0.18,220.08,26.15,2024-12-28,1,268.39
O24-005353,CUST00366,P0002,East,0.14,1768.5,348.05,2024-12-21,4,514.1
O24-009391,CUST00237,P0004,North,0.08,4839.88,1315.07,2024-11-18,6,876.79
O24-008471,CUST00880,P0017,West,0.13,1304.17,100.74,2024-01-18,7,214.15
O24-001010,CUST00879,P0034,North,0.12,26.82,3.98,2024-01-09,3,10.16
O24-003396,CUST01304,P0047,East,0.07,28.26,5.03,2024-03-27,3,10.13
O24-004765,CUST00268,P0008,East,0.18,478.31,88.86,2024-08-26,1,583.3
O24-000635,CUST00250,P0004,West,0.09,2526.29,595.24,2024-07-15,3,925.38
O24-006534,CUST00242,P0036,North,0.1,38.45,7.51,2024-06-17,2,21.36
O24-000186,CUST00707,P0036,East,0.08,190.44,35.79,2024-07-16,10,20.7
O24-003259,CUST00039,P0010,East,0.12,247.58,63.44,2024-04-20,3,93.78
O24-005755,CUST00115,P0020,South,0.1,245.3,23.94,2024-05-21,1,272.55
O24-000255,CUST00723,P0036,East,0.21,102.53,11.97,2024-10-25,6,21.63
O24-004486,CUST00070,P0006,East,0.28,845.12,149.65,2024-08-02,3,391.26
O24-008591,CUST00648,P0008,North,0.06,1598.24,437.42,2024-05-26,3,566.75
O24-005771,CUST00983,P0038,North,0,42.81,9.63,2024-09-22,3,14.27
O24-004820,CUST00426,P0008,East,0,2888.4,822.99,2024-04-17,5,577.68
O24-008678,CUST01114,P0020,East,0.37,692.29,51.07,2024-12-29,4,274.72
O24-008699,CUST00169,P0023,East,0.1,483.03,79.59,2024-05-21,2,268.35
O24-002992,CUST01271,P0030,West,0.17,82.91,10.19,2024-06-21,1,99.89
O24-003945,CUST00051,P0048,West,0.06,10.48,2.17,2024-05-11,5,2.23
